hgnc_id	alias_name|alias_symbol|name|prev_name|prev_symbol|symbol
HGNC:23148	FLJ11323|PLCXD1|phosphatidylinositol specific phospholipase C X domain containing 1|phosphatidylinositol-specific phospholipase C, X domain containing 1
HGNC:26462	FLJ31579|PLCXD2|phosphatidylinositol specific phospholipase C X domain containing 2|phosphatidylinositol-specific phospholipase C, X domain containing 2
HGNC:31822	PLCXD3|phosphatidylinositol specific phospholipase C X domain containing 3|phosphatidylinositol-specific phospholipase C, X domain containing 3
HGNC:19218	NYD-SP27|PLCZ1|PLCzeta|phospholipase C zeta 1|phospholipase C, zeta 1
HGNC:9067	PLD1|choline phosphatase 1|phospholipase D1|phospholipase D1, phosphatidylcholine-specific
HGNC:9068	PLD2|choline phosphatase 2|phospholipase D2
HGNC:17158	HU-K4|PLD3|phospholipase D family member 3|phospholipase D family, member 3|phospholipase D3
HGNC:23792	C14orf175|PLD4|chromosome 14 open reading frame 175|phospholipase D family member 4|phospholipase D family, member 4
HGNC:26879	FLJ40773|PLD5|phospholipase D family member 5|phospholipase D family, member 5
HGNC:30447	PLD6|phospholipase D family member 6|phospholipase D family, member 6
HGNC:9069	EBS1|PCN|PLEC|PLEC1|PLTN|epidermolysis bullosa simplex 1 (Ogna)|plectin|plectin 1, intermediate filament binding protein 500kDa|plectin 1, intermediate filament binding protein, 500kD
HGNC:9070	P47|PLEK|pleckstrin
HGNC:19238	PLEK2|pleckstrin 2
HGNC:14335	PLEKHA1|TAPP1|pleckstrin homology domain containing A1|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1|pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 1|tandem PH domain containing protein-1
HGNC:14336	PLEKHA2|TAPP2|pleckstrin homology domain containing A2|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2|pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2|tandem PH Domain containing protein-2
HGNC:14338	FAPP1|PLEKHA3|four-phosphate-adaptor protein 1|pleckstrin homology domain containing A3|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3|pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3
HGNC:14339	PEPP1|PLEKHA4|pleckstrin homology domain containing A4|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4|pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 4
HGNC:30036	FLJ10667|KIAA1686|PEPP2|PLEKHA5|pleckstrin homology domain containing A5|pleckstrin homology domain containing, family A member 5
HGNC:17053	KIAA0969|PEPP3|PLEKHA6|pleckstrin homology domain containing A6|pleckstrin homology domain containing, family A member 6
HGNC:27049	DKFZp686M22243|PLEKHA7|pleckstrin homology domain containing A7|pleckstrin homology domain containing, family A member 7
HGNC:30037	FAPP2|MGC3358|PLEKHA8|pleckstrin homology domain containing A8|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8
HGNC:19079	KPL1|PH domain containing, retinal 1|PHR1|PHRET1|PLEKHB1|pleckstrin homology domain containing B1|pleckstrin homology domain containing, family B (evectins) member 1
HGNC:19236	EVT2|FLJ20783|PLEKHB2|pleckstrin homology domain containing B2|pleckstrin homology domain containing, family B (evectins) member 2
HGNC:20148	PLEKHD1|UPF0639|pleckstrin homology and coiled-coil domain containing D1|pleckstrin homology domain containing, family D (with M protein repeats) member 1|pleckstrin homology domain containing, family D (with coiled-coil domains) member 1
HGNC:20764	APPD|MGC4090|PHAFIN1|PLEKHF1|ZFYVE15|pleckstrin homology and FYVE domain containing 1|pleckstrin homology domain containing, family F (with FYVE domain) member 1
HGNC:20757	FLJ13187|PHAFIN2|PLEKHF2|ZFYVE18|pleckstrin homology and FYVE domain containing 2|pleckstrin homology domain containing, family F (with FYVE domain) member 2
HGNC:20884	ARHGEF41|KIAA1209|PLEKHG1|pleckstrin homology and RhoGEF domain containing G1|pleckstrin homology domain containing, family G (with RhoGef domain) member 1
HGNC:29515	ARHGEF42|CLG|FLJ00018|PLEKHG2|pleckstrin homology and RhoGEF domain containing G2|pleckstrin homology domain containing, family G (with RhoGef domain) member 2
HGNC:20364	ARHGEF43|KIAA0599|PLEKHG3|pleckstrin homology and RhoGEF domain containing G3|pleckstrin homology domain containing, family G (with RhoGef domain) member 3
HGNC:24501	ARHGEF44|DKFZP434I216|PLEKHG4|SCA4|pleckstrin homology and RhoGEF domain containing G4|pleckstrin homology domain containing, family G (with RhoGef domain) member 4|puratrophin-1|spinocerebellar ataxia 4
HGNC:29399	KIAA1909|PLEKHG4B|pleckstrin homology and RhoGEF domain containing G4B|pleckstrin homology domain containing, family G (with RhoGef domain) member 4B
HGNC:29105	GEF720|KIAA0720|PLEKHG5|Syx|Tech|pleckstrin homology and RhoGEF domain containing G5|pleckstrin homology domain containing, family G (with RhoGef domain) member 5|synectin-binding guanine exchange factor
HGNC:25562	FLJ10665|MYOGEF|PLEKHG6|myosin II interacting GEF|pleckstrin homology and RhoGEF domain containing G6|pleckstrin homology domain containing, family G (with RhoGef domain) member 6
HGNC:33829	FLJ46688|PLEKHG7|pleckstrin homology and RhoGEF domain containing G7|pleckstrin homology domain containing, family G (with RhoGef domain) member 7
HGNC:17733	KIAA1200|PLEKHH1|pleckstrin homology domain containing, family H (with MyTH4 domain) member 1|pleckstrin homology, MyTH4 and FERM domain containing H1
HGNC:30506	KIAA2028|PLEKHH1L|PLEKHH2|pleckstrin homology domain containing, family H (with MyTH4 domain) member 2|pleckstrin homology, MyTH4 and FERM domain containing H2
HGNC:26105	FLJ21019|PLEKHH3|pleckstrin homology domain containing, family H (with MyTH4 domain) member 3|pleckstrin homology, MyTH4 and FERM domain containing H3
HGNC:18211	FLJ10297|PLEKHJ1|guanine nucleotide releasing protein x|pleckstrin homology domain containing J1|pleckstrin homology domain containing, family J member 1
HGNC:29017	KIAA0356|PLEKHM1|pleckstrin homology and RUN domain containing M1|pleckstrin homology domain containing, family M (with RUN domain) member 1
HGNC:29131	KIAA0842|PLEKHM2|pleckstrin homology and RUN domain containing M2|pleckstrin homology domain containing, family M (with RUN domain) member 2
HGNC:34006	DAPR|PLEKHM1L|PLEKHM3|differentiation associated protein|pleckstrin homology domain containing M3|pleckstrin homology domain containing, family M, member 1-like|pleckstrin homology domain containing, family M, member 3
HGNC:25284	DKFZP434H2010|PLEKHN1|pleckstrin homology domain containing N1|pleckstrin homology domain containing, family N member 1
HGNC:24310	CKIP-1|OC120|PLEKHO1|pleckstrin homology domain containing O1|pleckstrin homology domain containing, family O member 1
HGNC:30026	DKFZp761K2312|PLEKHO2|PLEKHQ1|PP1628|pleckstrin homology domain containing O2|pleckstrin homology domain containing, family O member 2|pleckstrin homology domain containing, family Q member 1|pp9099
HGNC:26285	C10orf81|FLJ23537|PLEKHS1|bA211N11.2|chromosome 10 open reading frame 81|pleckstrin homology domain containing S1|pleckstrin homology domain containing, family S member 1
HGNC:30053	C11orf34|PLET1|chromosome 11 open reading frame 34|placenta expressed transcript 1|placenta-expressed transcript 1
HGNC:9071	PLG|plasminogen
HGNC:9072	PLGL|PLGLB1|PRP-B|plasminogen-like|plasminogen-like B1
HGNC:9073	PLGLB2|PLGP1|plasminogen pseudogene 1|plasminogen-like B2
HGNC:23633	AD025|C9orf46|FLJ14688|MDS030|PLGRKT|Plg-RKT|chromosome 9 open reading frame 46|plasminogen receptor with a C-terminal lysine|plasminogen receptor, C-terminal lysine transmembrane protein|uncharacterized hematopoietic stem/progenitor cells protein MDS030
HGNC:9076	PLIN|PLIN1|perilipin|perilipin 1
HGNC:248	ADFP|ADRP|PLIN2|adipophilin|adipose differentiation-related protein|perilipin 2
HGNC:16893	M6PRBP1|MPR-BINDING PROTEIN, 47-KD|PLIN3|PP17|TIP47|cargo selection protein (mannose 6 phosphate receptor binding protein)|mannose-6-phosphate receptor binding protein 1|perilipin 3|placental protein 17
HGNC:29393	KIAA1881|PLIN4|S3-12|perilipin 4
HGNC:33196	LSDA5|LSDP5|MLDP|OXPAT|PLIN5|lipid storage droplet protein 5|perilipin 5
HGNC:9077	PLK|PLK1|polo like kinase 1|polo-like kinase (Drosophila)|polo-like kinase 1
HGNC:19699	PLK2|SNK|polo like kinase 2|polo-like kinase 2|polo-like kinase 2 (Drosophila)|serum-inducible kinase
HGNC:2154	CNK|FNK|PLK3|PRK|cytokine-inducible kinase|polo like kinase 3|polo-like kinase 3|polo-like kinase 3 (Drosophila)
HGNC:11397	PLK4|STK18|Sak|polo like kinase 4|polo-like kinase 4|polo-like kinase 4 (Drosophila)|serine/threonine kinase 18
HGNC:27001	PLK5|PLK5P|SgK384ps|polo like kinase 5|polo-like kinase 5|polo-like kinase 5 pseudogene|polo-like kinase 5, pseudogene
HGNC:18553	PLLP|PMLP|TM4SF11|plasma membrane proteolipid|plasma membrane proteolipid (plasmolipin)|plasmolipin|transmembrane 4 superfamily member 11 (plasmolipin)
HGNC:9080	CMD1P|PLB|PLN|phospholamban
HGNC:9081	LH1|LLH|PLOD|PLOD1|lysyl hydroxlase 1|procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase, Ehlers-Danlos syndrome type VI)|procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
HGNC:9082	LH2|PLOD2|lysyl hydroxlase 2|procollagen-lysine 5-dioxygenase|procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase) 2|procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2|procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
HGNC:9083	LH3|PLOD3|lysyl hydroxlase 3|procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
HGNC:9086	GPM6C|PLP|PLP1|Pelizaeus-Merzbacher disease|SPG2|proteolipid protein 1|spastic paraplegia 2, uncomplicated
HGNC:9087	A4|A4 differentiation-dependent protein|A4-LSB|MGC126187|PLP2|proteolipid protein 2|proteolipid protein 2 (colonic epithelium-enriched)
HGNC:9228	LPP1|PAP-2a|PLPP1|PPAP2A|phosphatidic acid phosphatase type 2A|phospholipid phosphatase 1
HGNC:9230	LPP2|PAP-2c|PLPP2|PPAP2C|phosphatidic acid phosphatase type 2C|phospholipid phosphatase 2
HGNC:9229	LPP3|PAP-2b|PLPP3|PPAP2B|phosphatidic acid phosphatase type 2B|phospholipid phosphatase 3
HGNC:23531	DPPL2|PLPP4|PPAPDC1|PPAPDC1A|diacylglycerol pyrophosphate phosphatase-like 2|phosphatidic acid phosphatase type 2 domain containing 1|phosphatidic acid phosphatase type 2 domain containing 1A|phospholipid phosphatase 4
HGNC:25026	DPPL1|HTPAP|PLPP5|PPAPDC1B|diacylglycerol pyrophosphate phosphatase-like 1|phosphatidic acid phosphatase type 2 domain containing 1B|phospholipid phosphatase 5
HGNC:23682	FLJ46512|FLJ90191|PDP1|PLPP6|PPAPDC2|phosphatidic acid phosphatase type 2 domain containing 2|phospholipid phosphatase 6|polyisoprenoid diphosphate phosphatase type 1|presqualene diphosphate phosphatase
HGNC:28174	C9orf67|FLJ14662|MGC12921|NET39|PLPP7|PPAPDC3|chromosome 9 open reading frame 67|nuclear envelope transmembrane protein NET39|phosphatidic acid phosphatase type 2 domain containing 3|phospholipid phosphatase 7 (inactive)
HGNC:25993	FLJ20300|LPPR1|MGC26189|PLPPR1|PRG-3|phospholipid phosphatase related 1
HGNC:29566	LPPR2|PLPPR2|PRG-4|phospholipid phosphatase related 2
HGNC:23497	FLJ11535|LPPR3|PLPPR3|PRG-2|PRG2|phospholipid phosphatase related 3
HGNC:23496	KIAA0455|LPPR4|PHP1|PLPPR4|PRG-1|phospholipid phosphatase related 4|plasticity related gene-1
HGNC:31703	LPPR5|PAP2|PAP2D|PLPPR5|PRG5|phospholipid phosphatase related 5|plasticity-related gene 5
HGNC:9089	Cwc1|PLRG1|PRL1|PRPF46|Prp46|TANGO4|pleiotropic regulator 1|pleiotropic regulator 1 (PRL1 homolog, Arabidopsis)|pleiotropic regulator 1 (PRL1, Arabidopsis homolog)|transport and golgi organization 4 homolog (Drosophila)
HGNC:9090	I-plastin|PLS1|Plastin-1|plastin 1|plastin 1 (I isoform)
HGNC:9091	PLS3|T-plastin|plastin 3|plastin 3 (T isoform)
HGNC:9092	MMTRA1B|PLSCR1|phospholipid scramblase 1
HGNC:16494	PLSCR2|phospholipid scramblase 2
HGNC:16495	PLSCR3|phospholipid scramblase 3
HGNC:16497	PLSCR4|phospholipid scramblase 4
HGNC:19952	PLSCR5|phospholipid scramblase family member 5|phospholipid scramblase family, member 5
HGNC:9093	BPI fold containing family E|BPIFE|PLTP|phospholipid transfer protein
HGNC:13635	FELS|PLVAP|PV-1|PV1|fenestrated-endothelial linked structure protein; PV-1 protein|gp68|plasmalemma vesicle associated protein
HGNC:20945	PLXDC1|TEM3|TEM7|plexin domain containing 1|tumor endothelial marker 7 precursor
HGNC:21013	FLJ14623|PLXDC2|TEM7R|plexin domain containing 2|tumor endothelial marker 7-related precursor
HGNC:9099	NOV|PLXN1|PLXNA1|plexin A1
HGNC:9100	FLJ11751|FLJ30634|KIAA0463|OCT|PLXN2|PLXNA2|plexin 2|plexin A2|plexin-A2|semaphorin receptor OCT|transmembrane protein OCT
HGNC:9101	6.3|PLXN4|PLXNA3|Plxn3|SEX|XAP-6|plexin A3
HGNC:9102	DKFZp434G0625PRO34003|FAYV2820|KIAA1550|PLXNA4|PLXNA4A|PLXNA4B|plexin A4|plexin A4, A|plexin A4, B
HGNC:9103	KIAA0407|PLXN5|PLXNB1|SEP|plexin B1
HGNC:9104	KIAA0315|MM1|PLEXB2|PLXNB2|plexin B2
HGNC:9105	PLEXB3|PLEXR|PLXN6|PLXNB3|plexin B3
HGNC:9106	CD232|PLXNC1|VESPR|plexin C1
HGNC:9107	KIAA0620|PLXND1|plexin D1
HGNC:26518	Cps1|FLJ32569|PM20D1|peptidase M20 domain containing 1
HGNC:21408	ACY1L2|PM20D2|aminoacylase 1-like 2|bA63L7.3|peptidase M20 domain containing 2|β-alanyl-lysine dipeptidase
HGNC:9108	APR|NOXA|PMAIP1|phorbol-12-myristate-13-acetate-induced protein 1
HGNC:9109	MCH|PMCH|pro-melanin concentrating hormone|pro-melanin-concentrating hormone
HGNC:10880	D12S53E|PMEL|Pmel17|SI|SIL|SILV|gp100|premelanosome protein|silver (mouse homolog) like|silver homolog (mouse)
HGNC:14107	PMEPA1|STAG1|TMEPAI|prostate transmembrane protein, androgen induced 1|solid tumor-associated 1|transmembrane, prostate androgen induced RNA
HGNC:9112	PMF1|polyamine modulated factor 1
HGNC:17728	PMFBP1|polyamine modulated factor 1 binding protein 1
HGNC:9113	MYL|PML|RNF71|TRIM19|promyelocytic leukemia
HGNC:9114	PMM1|Sec53|brain glucose-1,6-bisphosphatase|phosphomannomutase 1
HGNC:9115	CDG1|CDG1a|CDGS|PMI|PMI1|PMM2|mannose-6-phosphate isomerase|phosphomannomutase 2|phosphomannose isomerase 1
HGNC:9117	FABP8|M-FABP|MP2|PMP2|peripheral myelin protein 2
HGNC:9118	GAS3|HNPP|PMP22|Sp110|peripheral myelin protein 22
HGNC:18667	Alpha-MPP|INPP5E|KIAA0123|PMPCA|inositol polyphosphate-5-phosphatase, 72 kD|peptidase (mitochondrial processing) alpha|peptidase, mitochondrial processing alpha subunit
HGNC:9119	MPPB|MPPP52|PMPCB|peptidase (mitochondrial processing) beta|peptidase, mitochondrial processing beta subunit
HGNC:9121	MLH2|PMS1|PMS1 homolog 1, mismatch repair system component|PMS1 postmeiotic segregation increased 1 (S. cerevisiae)|PMSL1|postmeiotic segregation increased (S. cerevisiae) 1
HGNC:9122	HNPCC4|H_DJ0042M02.9|MLH4|PMS1 homolog 2, mismatch repair protein|PMS1 homolog 2, mismatch repair system component|PMS2|PMS2 postmeiotic segregation increased 2 (S. cerevisiae)|PMSL2|postmeiotic segregation increased (S. cerevisiae) 2
HGNC:9141	HUMPMKI|PMK|PMKA|PMVK|phosphomevalonate kinase
HGNC:13415	CaMK1b|MGC45419|PNCK|pregnancy up-regulated non-ubiquitously expressed CaM kinase|pregnancy up-regulated nonubiquitous CaM kinase|pregnancy upregulated non-ubiquitously expressed CaM kinase
HGNC:21222	C6orf111|DKFZp564B0769|FLJ14752|PNISR|PNN interacting serine and arginine rich protein|SFRS18|SRrp130|bA98I9.2|chromosome 6 open reading frame 111|splicing factor, arginine/serine-rich 18
HGNC:9153	BRP17|DKFZp564N1362|DYT8|FKSG19|FPD1|KIAA1184|KIPP1184|MGC31943|MR-1|PDC|PKND1|PNKD|TAHCCP2|myofibrillogenesis regulator 1|paroxysmal nonkinesigenic dyskinesia|paroxysmal nonkinesiogenic dyskinesia
HGNC:9154	PNK|PNKP|polynucleotide kinase 3'-phosphatase
HGNC:21185	FLJ40240|PARN like, ribonuclease domain containing 1|PNLDC1|dJ195P10.2|poly(A)-specific ribonuclease (PARN)-like domain containing 1
HGNC:9155	PL|PNLIP|pancreatic lipase
HGNC:9156	PLRP1|PNLIPRP1|pancreatic lipase related protein 1
HGNC:9157	PLRP2|PNLIPRP2|pancreatic lipase related protein 2|pancreatic lipase related protein 2 (gene/pseudogene)
HGNC:23492	PNLIPRP3|pancreatic lipase related protein 3
HGNC:9158	MA1|PNMA1|paraneoplastic Ma antigen 1|paraneoplastic antigen MA1
HGNC:9159	MA2|PNMA2|RGAG2|paraneoplastic Ma antigen 2|paraneoplastic antigen MA2
HGNC:18742	MA3|MA5|MGC132756|MGC132758|PNMA3|paraneoplastic Ma antigen 3|paraneoplastic antigen MA3|paraneoplastic cancer-testis-brain antigen
HGNC:18743	KIAA1934|PNMA5|paraneoplastic Ma antigen family member 5|paraneoplastic antigen family 5|paraneoplastic antigen like 5
HGNC:28248	MGC15827|PNMA6A|PNMA6C|paraneoplastic Ma antigen family member 6A|paraneoplastic Ma antigen family member 6C|paraneoplastic antigen like 6A|paraneoplastic antigen like 6C
HGNC:25578	FLJ10781|KIAA1183L|PNMA-like 1|PNMAL1|paraneoplastic Ma antigen family like 1
HGNC:29206	KIAA1183|PNMA-like 2|PNMAL2|paraneoplastic Ma antigen family like 2
HGNC:9160	PENT|PNMT|phenylethanolamine N-methyltransferase
HGNC:9162	PNN|memA|pinin, desmosome associated protein
HGNC:32790	KH-type RNA binding protein 1|KH-type RNA-binding protein 1|KHRBP1|PNO1|RNA binding protein|RRP20|partner of NOB1 homolog|partner of NOB1 homolog (S. cerevisiae)
HGNC:9163	N/OFQ|NOP|PNOC|PPNOC|nocistatin|orphanin FQ|prepronociceptin
HGNC:7892	NP|PNP|PUNP|nucleoside phosphorylase|purine nucleoside phosphorylase
HGNC:21246	FLJ38755|PNPLA1|dJ50J22.1|patatin like phospholipase domain containing 1|patatin-like phospholipase domain containing 1
HGNC:30802	ATGL|FP17548|PNPLA2|TTS-2.2|desnutrin|iPLA2zeta|patatin like phospholipase domain containing 2|patatin-like phospholipase domain containing 2
HGNC:18590	ADPN|C22orf20|FLJ22012|PNPLA3|adiponutrin|chromosome 22 open reading frame 20|dJ796I17.1|iPLA2epsilon|patatin like phospholipase domain containing 3|patatin-like phospholipase domain containing 3
HGNC:24887	DXS1283E|GS2|PNPLA4|iPLA2eta|patatin like phospholipase domain containing 4|patatin-like phospholipase domain containing 4
HGNC:24888	GS2L|PNPLA5|dJ388M5.4|patatin like phospholipase domain containing 5|patatin-like phospholipase domain containing 5
HGNC:16268	NTE|PNPLA6|SPG39|iPLA2delta|neuropathy target esterase|patatin like phospholipase domain containing 6|patatin-like phospholipase domain containing 6|sws
HGNC:24768	C9orf111|FLJ31318|FLJ43070|FLJ44279|NTE-R1|NTEL1|PNPLA7|RP11-48C7.2|chromosome 9 open reading frame 111|patatin like phospholipase domain containing 7|patatin-like phospholipase domain containing 7
HGNC:28900	IPLA2-2|IPLA2G|PNPLA8|iPLA2gamma|patatin like phospholipase domain containing 8|patatin-like phospholipase domain containing 8
HGNC:30260	PDXPO|PNPO|pyridoxamine 5'-phosphate oxidase|pyridoxine 5'-phosphate oxidase
HGNC:23166	3'-5' RNA exonuclease|DFNB70|OLD35|PNPT1|PNPase|deafness, autosomal recessive 70|old-35|polynucleotide phosphorylase|polyribonucleotide nucleotidyltransferase 1
HGNC:17278	B4-2|PNRC1|PROL2|PRR2|proline rich 2|proline rich nuclear receptor coactivator 1|proline-rich nuclear receptor coactivator 1
HGNC:23158	PNRC2|proline rich nuclear receptor coactivator 2|proline-rich nuclear receptor coactivator 2
HGNC:24488	DKFZP434C245|POC1 centriolar protein A|POC1 centriolar protein homolog A (Chlamydomonas)|POC1A|WD repeat domain 51A|WDR51A
HGNC:30836	FLJ14923|POC1 centriolar protein B|POC1 centriolar protein homolog B (Chlamydomonas)|POC1B|TUWD12|WD repeat domain 51B|WDR51B
HGNC:26658	C5orf37|FLJ35779|MGC120442|MGC120443|MGC120444|POC5|POC5 centriolar protein|POC5 centriolar protein homolog (Chlamydomonas)|chromosome 5 open reading frame 37|hPOC5
HGNC:23174	MGC24995|PCAN|PODN|PODOCAN|SLRR5A|podocan|podocan proteoglycan
HGNC:26275	FLJ23447|PODNL1|SLRR5B|podocan like 1
HGNC:9171	Gp200|PC|PCLP|PODXL|podocalyxin like|podocalyxin-like
HGNC:17936	PODLX2|PODXL2|endoglycan|podocalyxin like 2|podocalyxin-like 2
HGNC:13711	FLJ22792|POF|POF1B|premature ovarian failure, 1B
HGNC:14988	FUT12|GDP-fucose protein O-fucosyltransferase 1|KIAA0180|O-FUT|O-Fuc-T|POFUT1|peptide-O-fucosyltransferase|protein O-fucosyltransferase 1
HGNC:14683	C21orf80|FUT13|GDP-fucose protein O-fucosyltransferase 2|KIAA0958|POFUT2|chromosome 21 open reading frame 80|peptide-O-fucosyltransferase|protein O-fucosyltransferase 2
